22.6113,26.5057,0.0000
26.2370,31.4718,0.0000
19.6064,24.5335,0.0000
18.9951,27.6255,0.0000
23.6974,31.0624,0.0000
22.4126,29.3924,0.0000
21.6955,30.1336,0.0000
21.8161,28.9081,0.0000
23.2115,29.2647,0.0000
21.0250,26.6872,0.0000
22.3286,26.8684,0.0000
23.0360,23.4720,0.0000
22.2853,24.1216,0.0000
20.0271,30.0059,0.0000
22.7822,26.6326,0.0000
23.1190,25.4721,0.0000
20.0341,29.1707,0.0000
18.3198,27.3587,0.0000
20.3951,29.0158,0.0000
22.9020,26.3630,0.0000
22.6760,25.8268,0.0000
19.8266,28.5488,0.0000
23.7418,28.3519,0.0000
18.7840,24.1618,0.0000
19.3682,30.2885,0.0000
20.6108,27.1028,0.0000
23.2067,28.4186,0.0000
19.4792,28.8352,0.0000
20.2627,27.6646,0.0000
22.5222,24.9477,0.0000
22.2708,29.5193,0.0000
20.2250,27.0485,0.0000
18.6443,26.9363,0.0000
19.2182,23.6549,0.0000
24.6799,31.4383,0.0000
21.3696,30.1777,0.0000
25.0138,28.6945,0.0000
20.4769,29.4793,0.0000
22.9262,31.0907,0.0000
16.5743,29.6707,0.0000
19.6813,27.5807,0.0000
23.1760,28.5565,0.0000
22.0769,28.2513,0.0000
23.0234,23.9490,0.0000
23.3979,26.6260,0.0000
17.6478,31.8984,0.0000
22.7090,27.6124,0.0000
20.3966,27.3901,0.0000
18.3138,31.2502,0.0000
20.0264,29.9920,0.0000
27.6518,20.7257,1.0000
29.7534,20.9451,1.0000
28.3763,20.3108,1.0000
31.7166,19.8563,1.0000
27.6967,19.2528,1.0000
28.2244,20.3303,1.0000
29.8350,21.2709,1.0000
28.6712,23.1175,1.0000
26.1251,20.5212,1.0000
28.1571,21.6431,1.0000
26.8358,24.1748,1.0000
26.5990,17.4743,1.0000
29.0709,20.0105,1.0000
29.7952,16.3810,1.0000
34.0959,18.3308,1.0000
27.2200,17.7975,1.0000
25.5470,20.9391,1.0000
31.1048,19.2024,1.0000
26.9988,21.8693,1.0000
27.3428,21.3357,1.0000
29.5294,18.8347,1.0000
28.4840,20.7606,1.0000
30.4046,24.1609,1.0000
26.1508,24.9952,1.0000
27.4004,19.6735,1.0000
30.8049,18.4032,1.0000
26.1907,19.4985,1.0000
30.1851,23.6699,1.0000
28.7227,18.6519,1.0000
27.9061,20.7606,1.0000
26.1985,22.0708,1.0000
27.5378,19.8796,1.0000
26.7735,22.1133,1.0000
30.5021,22.6116,1.0000
25.2402,20.4016,1.0000
28.0662,24.4778,1.0000
29.7966,20.2267,1.0000
28.7568,20.4558,1.0000
25.4198,19.5181,1.0000
27.6570,21.6748,1.0000
28.0105,20.3580,1.0000
27.7002,19.7698,1.0000
31.8699,20.5415,1.0000
29.2428,20.7460,1.0000
27.8848,18.6668,1.0000
25.3095,20.4556,1.0000
27.8466,18.4341,1.0000
26.9013,21.3999,1.0000
28.1184,21.4167,1.0000
28.6630,18.7084,1.0000
26.9484,26.6658,2.0000
26.9462,27.1788,2.0000
28.1077,18.7171,2.0000
30.8602,25.8371,2.0000
27.3697,30.2019,2.0000
27.3010,31.3545,2.0000
25.3768,29.6002,2.0000
27.3732,28.8358,2.0000
27.0163,28.7053,2.0000
24.1614,28.2524,2.0000
28.7985,31.0873,2.0000
24.6103,31.6624,2.0000
29.6063,30.6536,2.0000
25.0445,29.2913,2.0000
30.3184,32.2291,2.0000
22.2083,26.6268,2.0000
29.8416,29.1845,2.0000
27.7636,31.3999,2.0000
30.5750,31.1798,2.0000
31.9418,28.7247,2.0000
28.5502,35.5080,2.0000
31.1543,25.0638,2.0000
29.1969,28.2869,2.0000
29.5997,29.9186,2.0000
27.7149,28.6018,2.0000
26.4141,24.4708,2.0000
30.2167,28.8279,2.0000
26.3149,29.2939,2.0000
25.0880,25.6022,2.0000
31.8471,35.6435,2.0000
28.7265,26.2257,2.0000
27.3751,31.3717,2.0000
30.9552,28.3469,2.0000
26.1745,24.4457,2.0000
30.8937,28.4695,2.0000
27.3063,29.6322,2.0000
24.8809,23.5123,2.0000
32.1343,27.7705,2.0000
29.9636,31.7693,2.0000
29.4921,30.3922,2.0000
31.6397,28.8321,2.0000
29.1685,35.5446,2.0000
25.5028,27.3851,2.0000
27.6084,26.7657,2.0000
27.9677,28.2131,2.0000
28.6258,31.5794,2.0000
24.8476,26.4585,2.0000
31.1476,28.2621,2.0000
28.6655,32.2403,2.0000
29.5322,27.1137,2.0000
